    8   11    4    0   0:nach rechts unten
    9   12    4    0
   10   12    4    0
   11   13    4    2   - abbiegen nach links unten
   12   13    4    0
   13   14    4    0
   14   14    4    0
   15   15    4    0
   16   15    4    0
   17   16    4    0
   18   16    4    3   -abbiegen nach oben rechts
   19   17    4    0
   20   17    4    0
   21   18    4    0
   22   18    4    0
   23   19    4    0
   24   19    4    1   -darf ich fahren
   25   20    4   10
   26   20    4   10
   27   21    4   10
   28   21    4   10
   29   22    4   10
   30   22    4   10
   31   23    4   10
   32   23    4   10
   33   24    4   10
   34   24    4   10
   35   25    4   10
   36   25    4   10
   37   26    4   10
   38   26    4   10
   39   27    4   10
    0    0    0  255
   51   21    0    0   1:nach links oben
   50   20    0    0
   49   20    0    0
   48   19    0    0
   47   19    0    4   - abbiegen nach rechts oben
   46   18    0    0
   45   18    0    0
   44   17    0    0
   43   17    0    0
   42   16    0    0
   41   16    0    0
   40   15    0    5   - abbiegen nach links unten
   39   15    0    0
   38   14    0    0
   37   14    0    0
   36   13    0    0
   35   13    0    1   -darf ich fahren
   34   12    0   11
   33   12    0   11
   32   11    0   11
   31   11    0   11
   30   10    0   11
   29   10    0   11
   28    9    0   11
   27    9    0   11
   26    8    0   11
   25    8    0   11
   24    7    0   11
   23    7    0   11
   22    6    0   11
   21    6    0   11
   20    5    0   11
    0    0    1  255
   22   27    2    0   2:nach rechts oben
   23   26    2    0
   24   26    2    0
   25   25    2    6   -abbiegen nach rechts unten
   26   25    2    0
   27   24    2    0
   28   24    2    0
   29   23    2    0
   30   23    2    0
   31   22    2    7   -abbiegen nach links oben
   32   22    2    0
   33   21    2    0
   34   21    2    0
   35   20    2    0
   36   20    2    0
   37   19    2    1   -darf ich fahren
   38   19    2   12
   39   18    2   12
   40   18    2   12
   41   17    2   12
   42   17    2   12
   43   16    2   12
   44   16    2   12
   45   15    2   12
   46   15    2   12
   47   14    2   12
   48   14    2   12
   49   13    2   12
   50   13    2   12
   51   12    2   12
   52   12    2   12
   53   11    2   12
    0    0    2  255
   41    5    6    0   3:nach links unten
   40    6    6    0
   39    6    6    0
   38    7    6    0
   37    7    6    8   -abbiegen nach links oben
   36    8    6    0
   35    8    6    0
   34    9    6    0
   33    9    6    0
   32   10    6    0
   31   10    6    9   -abbiegen nach rechts unten
   30   11    6    0
   29   11    6    0
   28   12    6    0
   27   12    6    0
   26   13    6    0
   25   13    6    1   -darf ich fahren
   24   14    6   13
   23   14    6   13
   22   15    6   13
   21   15    6   13
   20   16    6   13
   19   16    6   13
   18   17    6   13
   17   17    6   13
   16   18    6   13
   15   18    6   13
   14   19    6   13
   13   19    6   13
   12   20    6   13
   11   20    6   13
   10   21    6   13
    0    0    3  255
    8   11    4    0   4:kurve unten unten
    9   12    4    0
   10   12    4    0
   11   13    4    0
   12   13    4    0
   13   14    4    0
   14   14    4    0
   15   15    4    0
   16   15    4    0
   17   16    4    0
   18   16    4    0
   19   16    4    0
   20   17    4    0
   21   17    4    0
   22   17    4    0
   23   17    4    0
   24   17    4    0
   25   18    4    0
   26   18    3    0
   27   18    3    0
   28   18    3    0
   29   18    3    0
   30   18    3    1   -darf ich fahren
   31   18    3   12
   32   18    3   12
   33   18    3   12
   34   18    3   12
   35   18    3   12
   36   17    3   12
   37   17    3   12
   38   17    3   12
   39   17    2   12
   40   17    2   12
   41   16    2   12
   42   16    2   12
   43   16    2   12
   44   15    2   12
   45   15    2   12
   46   14    2   12
   47   14    2   12
   48   13    2   12
   49   13    2   12
   50   12    2   12
   51   12    2   12
   52   11    2   12
   53   11    2   12
    0    0    2  255
   41    5    6    0   5:kurve unten oben
   40    5    6    0
   39    6    6    0
   38    6    6    0
   37    7    6    0
   36    7    6    0
   35    8    6    0
   34    8    6    0
   33    8    6    0
   32    9    7    0
   31    9    7    0
   30    9    7    1   -darf ich fahren
   29    9    7   11
   28    8    0   11
   27    8    0   11
   26    8    0   11
   25    7    0   11
   24    7    0   11
   23    6    0   11
   22    6    0   11
   21    5    0   11
   20    5    0   11
    0    0    1  255
   22   27    2    0   6:kurve rechts rechts
   23   26    2    0
   24   26    2    0
   25   25    2    0
   26   25    2    0
   27   24    2    0
   28   24    2    0
   29   23    2    0
   30   23    2    0
   31   22    2    0
   31   22    2    0
   32   21    2    0
   32   21    2    0
   33   20    2    0
   33   20    2    0
   33   19    2    0
   33   19    2    0
   34   18    1    0
   34   18    1    0
   34   17    1    0
   34   17    1    0
   34   16    1    0
   34   16    1    1   -darf ich fahren
   34   15    1   11
   34   15    1   11
   34   14    1   11
   34   14    1   11
   33   13    0   11
   33   13    0   11
   33   12    0   11
   33   12    0   11
   32   11    0   11
   32   11    0   11
   31   10    0   11
   31   10    0   11
   30   10    0   11
   29    9    0   11
   28    9    0   11
   27    8    0   11
   26    8    0   11
   25    7    0   11
   24    7    0   11
   23    6    0   11
   22    6    0   11
   21    5    0   11
   20    5    0   11
    0    0    1  255
    8   11    4    0   7:kurve rechts links
    9   11    4    0
   10   12    4    0
   11   12    4    0
   12   13    4    0
   13   13    4    0
   13   13    4    0
   14   14    4    0
   14   14    4    0
   15   15    5    0
   15   15    5    0
   15   16    5    1   -darf ich fahren
   15   17    5   13
   15   17    5   13
   15   18    5   13
   15   18    5   13
   14   19    6   13
   14   19    6   13
   13   19    6   13
   12   20    6   13
   11   20    6   13
   10   21    6   13
    0    0    3  255
   51   21    0    0   8:kurve oben oben
   50   20    0    0
   49   20    0    0
   48   19    0    0
   47   19    0    0
   46   18    0    0
   45   18    0    0
   44   17    0    0
   43   17    0    0
   42   16    0    0
   41   16    0    0
   40   15    0    0
   39   15    0    0
   38   15    0    0
   37   15    0    0
   36   15    0    0
   35   14    0    0
   34   14    7    0
   33   14    7    0
   33   14    7    0
   32   14    7    0
   32   14    7    0
   31   14    7    1   -darf ich fahren
   30   14    7   13
   30   14    7   13
   29   14    7   13
   29   14    7   13
   28   14    7   13
   27   14    7   13
   26   14    7   13
   25   15    6   13
   24   15    6   13
   23   15    6   13
   22   15    6   13
   21   15    6   13
   20   16    6   13
   19   16    6   13
   18   17    6   13
   17   17    6   13
   16   18    6   13
   15   18    6   13
   14   19    6   13
   13   19    6   13
   12   20    6   13
   11   20    6   13
   10   21    6   13
    0    0    3  255
   22   27    2    0   9:kurve oben unten
   23   26    2    0
   24   26    2    0
   25   25    2    0
   26   25    2    0
   27   24    2    0
   28   24    2    0
   28   24    2    0
   29   24    2    0
   29   24    2    0
   30   23    3    1   -darf ich fahren
   31   23    3   10
   31   23    3   10
   32   24    4   10
   32   24    4   10
   33   24    4   10
   34   24    4   10
   35   25    4   10
   36   25    4   10
   37   26    4   10
   38   26    4   10
   39   27    4   10
    0    0    0  255
   41    5    6    0   10:kurve links links
   40    5    6    0
   39    6    6    0
   38    6    6    0
   37    7    6    0
   36    7    6    0
   35    8    6    0
   34    8    6    0
   33    9    6    0
   32    9    6    0
   31   10    6    0
   30   10    6    0
   30   10    6    0
   29   11    6    0
   29   11    6    0
   28   12    6    0
   28   12    6    0
   28   13    6    0
   28   13    6    0
   27   14    5    0
   27   14    5    0
   27   15    5    0
   27   15    5    0
   27   16    5    0
   27   16    5    1   -darf ich fahren
   27   17    5   10
   27   17    5   10
   27   18    5   10
   27   18    5   10
   28   19    4   10
   28   19    4   10
   28   20    4   10
   28   20    4   10
   29   21    4   10
   29   21    4   10
   30   22    4   10
   30   22    4   10
   31   23    4   10
   32   23    4   10
   33   24    4   10
   34   24    4   10
   35   25    4   10
   36   25    4   10
   37   26    4   10
   38   26    4   10
   39   27    4   10
    0    0    0  255
   51   21    0    0   11:kurve links rechts
   50   20    0    0
   49   20    0    0
   48   19    0    0
   47   19    0    0
   46   18    1    0
   46   18    1    0
   46   17    1    0
   46   17    1    0
   46   16    1    0
   46   16    1    0
   46   15    1    1   -darf ich fahren
   47   14    2   12
   47   14    2   12
   48   13    2   12
   48   13    2   12
   49   13    2   12
   49   13    2   12
   50   12    2   12
   51   12    2   12
   52   11    2   12
   53   11    2   12
    0    0    2  255
    8   11    4    0   12:schräge rechts unten runter
    9   11    4    0
   10   12    4    0
   11   13    4    0
   12   14    4    0
   13   14    4    0
   14   15    4    0
   15   16    4    0
   16   17    4    0
   17   18    4    0
   18   18    4    0
   19   19    4    0
   20   20    4    0
   21   21    4    0
   22   22    4    0
   23   22    4    0
   24   23    4    1   -darf ich fahren
   25   24    4   10
   26   25    4   10
   27   26    4   10
   28   26    4   10
   29   27    4   10
   30   28    4   10
   31   29    4   10
   32   30    4   10
   33   30    4   10
   34   31    4   10
   35   32    4   10
   36   33    4   10
   37   34    4   10
   38   34    4   10
   39   35    4   10
    0    0    0  255
   51   29    0    0   13:schräge rechts unten hoch
   50   28    0    0
   49   28    0    0
   48   27    0    0
   47   26    0    0
   46   25    0    0
   45   24    0    0
   44   24    0    0
   43   23    0    0
   42   22    0    0
   41   21    0    0
   40   20    0    0
   39   20    0    0
   38   19    0    0
   37   18    0    0
   36   17    0    0
   35   16    0    1   -darf ich fahren
   34   16    0   11
   33   15    0   11
   32   14    0   11
   31   13    0   11
   30   12    0   11
   29   12    0   11
   28   11    0   11
   27   10    0   11
   26    9    0   11
   25    8    0   11
   24    8    0   11
   23    7    0   11
   22    6    0   11
   21    5    0   11
   20    5    0   11
    0    0    1  255
   22   18    2    0   14:schräge rechts oben runter
   23   18    2    0
   24   18    2    0
   25   17    2    0
   26   17    2    0
   27   17    2    0
   28   17    2    0
   29   16    2    0
   30   16    2    0
   31   16    2    0
   32   16    2    0
   33   16    2    0
   34   15    2    0
   35   15    2    0
   36   15    2    0
   37   15    2    0
   38   14    2    1   -darf ich fahren
   39   14    2   12
   40   14    2   12
   41   14    2   12
   42   13    2   12
   43   13    2   12
   44   13    2   12
   45   13    2   12
   46   13    2   12
   47   12    2   12
   48   12    2   12
   49   12    2   12
   50   12    2   12
   51   11    2   12
   52   11    2   12
   53   11    2   12
    0    0    2  255
   41    5    6    0   15:schräge rechts oben hoch
   40    5    6    0
   39    5    6    0
   38    6    6    0
   37    6    6    0
   36    6    6    0
   35    6    6    0
   34    7    6    0
   33    7    6    0
   32    7    6    0
   31    7    6    0
   30    7    6    0
   29    8    6    0
   28    8    6    0
   27    8    6    0
   26    8    6    0
   25    8    6    1   -darf ich fahren
   24    9    6   13
   23    9    6   13
   22    9    6   13
   21    9    6   13
   20   10    6   13
   19   10    6   13
   18   10    6   13
   17   10    6   13
   16   10    6   13
   15   11    6   13
   14   11    6   13
   13   11    6   13
   12   11    6   13
   11   12    6   13
   10   12    6   13
    0    0    3  255
    8   11    4    0   16:schräge links oben hoch
    9   11    4    0
   10   11    4    0
   11   12    4    0
   12   12    4    0
   13   12    4    0
   14   12    4    0
   15   13    4    0
   16   13    4    0
   17   13    4    0
   18   13    4    0
   19   13    4    0
   20   14    4    0
   21   14    4    0
   22   14    4    0
   23   14    4    1   -darf ich fahren
   24   15    4   10
   25   15    4   10
   26   15    4   10
   27   15    4   10
   28   16    4   10
   29   16    4   10
   30   16    4   10
   31   16    4   10
   32   16    4   10
   33   17    4   10
   34   17    4   10
   35   17    4   10
   36   17    4   10
   37   18    4   10
   38   18    4   10
   39   18    4   10
    0    0    0  255
   51   12    0    0   17:schräge links oben runter
   50   12    0    0
   49   12    0    0
   48   11    0    0
   47   11    0    0
   46   11    0    0
   45   11    0    0
   44   10    0    0
   43   10    0    0
   42   10    0    0
   41   10    0    0
   40   10    0    0
   39    9    0    0
   38    9    0    0
   37    9    0    0
   36    9    0    1   -darf ich fahren
   35    8    0   11
   34    8    0   11
   33    8    0   11
   32    8    0   11
   31    7    0   11
   30    7    0   11
   29    7    0   11
   28    7    0   11
   27    7    0   11
   26    6    0   11
   25    6    0   11
   24    6    0   11
   23    6    0   11
   22    5    0   11
   21    5    0   11
   20    5    0   11
    0    0    1  255
   41    5    6    0   18:schräge links unten runter
   40    6    6    0
   39    6    6    0
   38    7    6    0
   37    8    6    0
   36    9    6    0
   35    9    6    0
   34   10    6    0
   33   11    6    0
   32   12    6    0
   31   13    6    0
   30   13    6    0
   29   14    6    0
   28   15    6    0
   27   16    6    0
   26   17    6    0
   25   17    6    1   -darf ich fahren
   24   18    6   13
   23   19    6   13
   22   20    6   13
   21   21    6   13
   20   21    6   13
   19   22    6   13
   18   23    6   13
   17   24    6   13
   16   25    6   13
   15   25    6   13
   14   26    6   13
   13   27    6   13
   12   28    6   13
   11   29    6   13
   10   29    6   13
    0    0    3  255
   22   35    2    0   19:schräge links unten hoch
   23   35    2    0
   24   34    2    0
   25   33    2    0
   26   32    2    0
   27   31    2    0
   28   31    2    0
   29   30    2    0
   30   29    2    0
   31   28    2    0
   32   27    2    0
   33   27    2    0
   34   26    2    0
   35   25    2    0
   36   24    2    0
   37   23    2    1   -darf ich fahren
   38   23    2   12
   39   22    2   12
   40   21    2   12
   41   20    2   12
   42   19    2   12
   43   19    2   12
   44   18    2   12
   45   17    2   12
   46   16    2   12
   47   15    2   12
   48   15    2   12
   49   14    2   12
   50   13    2   12
   51   12    2   12
   52   12    2   12
   53   11    2   12
    0    0    2  255
   41    5    6    0   20:brücke links unten
   40    5    6    0
   39    5    6    0
   38    5    6    0
   37    5    6    0
   36    5    6    0
   35    5    6    0
   34    5    6    0
   33    5    6    0
